,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,return_Open,return_High,return_Low,return_Close,return_Volume
1535,1.71,1.92,-0.21,390,208,1.88,1792,0.013011309268436966,0.00936132958806657,0.01600072362561744,0.015513460084093156,-0.3239308449989433
1536,1.61,1.86,-0.25,419,317,1.32,1800,-0.002551253673814702,-0.010314665589459926,-0.010029975012142311,-0.01571041589888389,0.002473019792122999
1537,1.76,1.84,-0.08,315,192,1.64,1285,0.00220497448063961,0.00472938342967244,0.006932154468507479,0.008112856999773266,-0.2897835387775045
1538,1.63,1.87,-0.24,440,282,1.56,1709,-0.003344160961299747,0.0067991544037731,-0.008208296340468824,0.005948215535339418,0.4044780418774663
1539,1.65,1.91,-0.26,303,201,1.51,1318,0.02816778807947018,0.010303047619047767,0.014683580634949456,-0.0025217478260869397,0.11812941188183879
1540,1.54,2.02,-0.48,408,383,1.07,1900,-0.02224324936030153,-0.01816781184046956,-0.01385717454456692,-0.019789007233798284,-0.07199934463482094
1541,1.64,1.93,-0.29,623,580,1.07,2729,-0.008959121808680304,-0.009251968229030183,-0.040732843459038826,-0.030060511738518203,0.4079218561093094
1542,1.63,1.85,-0.22,463,337,1.37,1889,-0.02357532529335582,-0.017355307596593983,0.008066029964157062,0.011369934189802589,-0.09394619261940917
1543,1.56,1.81,-0.25,534,465,1.15,2294,-0.009984551329482727,-0.0172135375899809,-0.013059918705235374,-0.006527660747207897,-0.03826967340123055
1544,1.64,1.8,-0.16,387,269,1.44,1467,-0.00971851104795074,0.012680158383137519,0.0022365576784375563,0.007300556537679359,-0.09243521338482785
1545,1.7,1.89,-0.19,393,245,1.6,1470,0.01731316512705927,0.003242960035258813,0.014132933125069247,0.003623863117155235,-0.10263909906618085
1546,1.63,1.9,-0.27,335,245,1.37,1413,0.0068256281441290145,0.003322214151327607,0.006417869258274589,0.00478424810240341,-0.07429025808273171
1547,1.6,1.94,-0.34,329,266,1.24,1343,0.01003345412727441,0.0002684714563894186,-0.003279520905881128,-0.0047614680578826896,-0.029694917504896612
1548,1.63,2.02,-0.39,365,310,1.18,1623,-0.013871451832315196,-0.014136128141794546,-0.010967964136076702,-0.011554423285380255,0.3253245975674428
1549,1.67,1.81,-0.14,312,227,1.37,1480,-0.0017243125197511366,0.018967210836424053,0.011828842175666265,0.023926968036529717,-0.1486537505889034
1550,1.67,1.78,-0.11,189,119,1.59,849,0.024818209090909038,0.004185972605860178,0.01780988250634552,-0.004637932448146587,-0.4225989792688867
1551,1.82,1.71,0.11,202,180,1.12,970,-0.01694316463381984,-0.002660780487804937,-0.006819831176959279,0.001702535872805333,0.08475015754647619
1552,1.61,1.89,-0.28,258,220,1.17,1135,0.004241120736329318,-0.008270342595029123,-0.010119280809541165,-0.014133661202847758,0.34533560468754265
1553,1.77,1.82,-0.05,261,172,1.52,1061,-0.0032348009413711853,0.005200869939047781,0.008488499607311129,0.014971436484633394,-0.15268856382021667
1554,1.61,1.79,-0.18,237,157,1.51,992,0.007662480843775299,-0.0008920428348268006,0.0003620327696991499,-0.007330591745658865,0.041384527585703434
1555,1.71,1.83,-0.12,227,118,1.92,868,-0.008767185621463502,-0.0022321428571429047,-0.00379985527729898,0.006213994900810427,-0.2414675550435097
1556,1.85,1.82,0.03,410,242,1.69,1566,0.004873582900534634,0.021655463087248306,0.0064480882168005405,0.01825824707084278,0.6391166429205086
1557,1.73,1.75,-0.02,260,189,1.38,1189,0.02389082176722912,0.012350039631252141,0.025988061721710976,-8.785268755873155e-05,-0.14316875363887593
1558,1.82,1.72,0.1,344,189,1.82,1296,0.0028947543859647595,-0.0006921785656310853,0.0035180387911533106,0.015295340800011603,-0.003375985759130229
1559,1.75,1.75,0.0,456,210,2.17,1736,0.020729423235731348,0.032294398268398306,0.01954429482110931,0.030995688311688196,0.4252354510120253
1560,1.66,1.75,-0.09,532,416,1.28,2262,0.011825235950948532,-0.009225916064096618,-0.0121207253138359,-0.03191134477810964,0.11735327261487472
1561,1.73,1.87,-0.14,1267,827,1.53,6063,-0.022696476580344127,-0.013459714216364493,-0.008092586287723469,-0.006332373406769398,0.05352625659919985
1562,1.7,1.78,-0.08,649,307,2.11,2743,0.013258214674900959,0.023682872630145235,0.018159487992972734,0.04120466064064621,0.22418451042006504
1563,1.77,1.68,0.09,410,233,1.76,1627,0.01513723595313432,0.011651290570378281,0.019041866604202484,0.010564282985602746,-0.4012102665765843
1564,1.73,1.76,-0.03,306,167,1.83,1197,0.019292342526344042,0.004391407666063163,0.009977171133267237,-0.00854558208367695,-0.036347806735861576
1565,1.77,1.57,0.2,218,99,2.2,903,-0.001570336417395346,0.001154924920351963,0.0013395061031269417,0.014058577405857697,-0.3476531085600614
1566,1.73,1.69,0.04,316,166,1.9,1236,-8.279801118882268e-05,0.017551062808577322,0.00911291690399696,0.011470539693018589,0.4134886797315802
1567,1.76,1.74,0.02,269,134,2.01,982,0.01937243133229205,0.002672297395291734,0.007622253710577898,-0.004650403850860685,-0.01390408400887544
1568,1.8,1.76,0.04,257,165,1.56,1055,-0.010395509065106223,-0.009126134711678113,-0.01184018224370531,-0.008852475409836025,-0.11882074851680147
1569,1.79,1.75,0.04,126,75,1.68,590,-0.006073016102962958,-0.007172581185547755,0.003661199866866305,0.0011577902937112139,-0.16460064673208152
1570,1.74,1.84,-0.1,199,96,2.07,775,-0.0012385599765621924,0.0,-0.004725584362653246,-0.0040475632586743915,0.025092078941235885
1571,1.62,1.88,-0.26,554,387,1.43,2410,-0.03356479029071413,-0.030703538801470143,-0.03323619242225262,-0.03151698598324615,0.7456585792143224
1572,1.78,1.87,-0.09,323,245,1.32,1557,-0.004533780931842979,-0.005505225713559603,-0.0073237895454728585,-0.005652102568778905,-0.23525104054092905
1573,1.66,1.7,-0.04,243,149,1.63,1091,-0.0009452693749607555,-0.005109845087887144,0.0038191389967809908,-0.003358883788141531,-0.28069352912556944
1574,1.59,1.82,-0.23,357,277,1.29,1465,-0.009117538119429947,-0.010700222564629325,-0.02922615600127698,-0.02920847710673624,0.40850284083921595
1575,1.62,1.7,-0.08,238,118,2.02,1059,-0.033159723085756654,-0.011508194168036612,-0.011311989257468347,0.016378886109271518,-0.16820118570518028
1576,1.69,1.86,-0.17,173,85,2.04,696,0.031783094768803144,0.007090380026092191,0.02090090090090091,-0.004291452093186154,-0.27527442680683445
1577,1.85,1.79,0.06,361,180,2.01,1413,0.007309467582830909,0.021208126348332135,0.01923755735968946,0.031665044741577164,0.6900774525743294
1578,1.83,1.73,0.1,274,136,2.01,1085,0.016240471384926236,0.019235696982478512,0.010909108225108266,0.012703538130245162,-0.07239253814164848
1579,1.73,1.96,-0.23,102,55,1.85,480,0.013260778759442093,0.0014196075156576171,0.01789993117677402,0.004377875099998985,-0.20807330041251115
1580,1.68,1.85,-0.17,180,117,1.54,804,0.0005872483369273596,-0.0015843479250226,-0.012705107491882361,-0.012992480813265428,-0.052632039455072
1581,1.7,2.01,-0.31,158,89,1.78,684,-0.01626557431706832,-0.0031738494151711816,-0.0018748338801716224,0.009596577494692227,0.31773108596936805
1582,1.85,2.0,-0.15,123,73,1.68,635,0.01602315663473708,-0.0010054042899941829,0.006830558226676331,-0.007150050651498541,-0.5003107244318181
1583,1.84,1.83,0.01,69,53,1.3,371,-0.007717456653950627,-0.006877455165374746,-0.002713704252267801,-0.0018639413866301524,-0.3900216473492517
1584,1.87,1.95,-0.08,140,57,2.46,522,-0.0025361653348874302,0.008445232380872136,0.0012755272325770672,0.004159281965186112,2.0031502943340693
1585,1.84,1.77,0.07,259,179,1.45,1149,0.006441240892300026,-0.00502475487732168,-0.007558377919320569,-0.008115020926922623,-0.11046112459577895
1586,1.7,1.93,-0.23,167,116,1.44,815,-0.011873717894736902,-0.0058917348016451765,-0.0066746448170919015,-0.009033552378849508,-0.04205736190334097
1587,1.74,1.72,0.02,198,119,1.66,768,-0.006732512586756778,-0.011176022257420759,-0.016023440454454807,-0.009287942976332508,0.24509533765043456
1588,1.84,1.67,0.17,248,127,1.95,944,-0.010810827692557035,0.02106343847021619,0.0077919803205044325,0.03324654600468446,0.38988922166492257
1589,1.7,1.66,0.04,154,80,1.93,601,0.03200626219094227,0.005115312368972669,0.02345579859737823,-0.006300932590951325,-0.4446890631220035
1590,1.62,1.98,-0.36,152,100,1.52,684,-0.01227102003014735,-0.0105122892498557,-0.008063806265407036,-0.00042269192105770514,0.06935812642983152
1591,1.62,1.93,-0.31,236,179,1.32,1083,0.0010211198354608264,-0.00767281631825989,-0.015231892732912145,-0.022075614765906804,0.3512700563983737
1592,1.81,1.53,0.28,194,89,2.18,782,-0.01360079916355661,-0.006372673865703615,0.003736531043855962,0.004756919094700329,-0.37223207237054967
1593,1.71,1.87,-0.16,319,200,1.6,1260,-0.007325051643182867,-0.013254685937152622,-0.023028343467607293,-0.02573812560451283,0.6109771098329451
1594,1.7,1.9,-0.2,362,246,1.47,1516,-0.0261307574245897,-0.023485562210638355,-0.027115614126993592,-0.006184811804205825,0.3718044968455536
1595,1.66,1.79,-0.13,428,267,1.6,1761,-0.002139400962738458,0.0010649893503726915,0.0051006193177827175,-0.01769207811987694,-0.17095494778345954
1596,1.66,1.9,-0.24,449,251,1.79,1883,-0.007772038453242258,-0.00718089519908971,-0.014046171527796414,0.007692985929821372,0.05467424061991899
1597,1.62,1.91,-0.29,429,293,1.46,1838,0.008553137660934684,0.0023216537605439402,0.001654411719087756,-0.021196273439779922,-0.20387634805337984
1598,1.63,1.81,-0.18,584,424,1.38,2426,-0.027762837736908685,-0.024320739420935378,-0.029087951117050426,-0.027069222965611317,1.1542834042096985
1599,1.69,1.8,-0.11,447,242,1.85,1674,-0.014966531449213782,-0.01963106335731557,-0.0022681977557545974,0.012260709348870025,-0.5065943829811941
1600,1.74,1.75,-0.01,298,183,1.63,1188,0.0011185962072948197,0.0032597372657239276,0.008335673013166733,-0.0009316966191801335,-0.3110109979701874
1601,1.74,1.68,0.06,285,179,1.59,1188,-0.0012104748377936847,0.010490131725862106,0.0070455614949429535,0.012869513768455354,-0.0040256912294827085
1602,1.62,1.78,-0.16,96,53,1.81,489,0.016127557083832178,0.0013780615779157568,0.006996268852507592,-0.005340226449311869,-0.584461714649666
1603,1.64,1.82,-0.18,245,182,1.35,1104,-0.012935816513761522,-0.01201833027522925,-0.016396452516807325,-0.011200583275021714,0.9678270353121499
1604,1.7,1.75,-0.05,287,146,1.97,1117,-0.005855535118711286,0.016157470217151637,0.006404228668299039,0.01797414341883541,0.15828970723706393
1605,1.62,1.81,-0.19,149,97,1.54,757,0.015145877104953964,-0.006670958603673727,0.002994562951576407,-0.013058653909484241,-0.18484248913718182
1606,1.62,1.83,-0.21,379,257,1.47,1617,-0.01445938451907558,-0.015363367489329316,-0.02201903340175415,-0.019194912411479637,0.611629345834424
1607,1.75,1.8,-0.05,546,289,1.89,2103,-0.04111766113227433,-0.01550963295813923,-0.026903262736118982,0.0008549876333843187,0.6647939107130991
1608,1.66,1.8,-0.14,514,416,1.24,2611,0.03060129587173477,0.00455532871153097,0.004019647058823628,-0.02505931703956943,-0.1752920203283399
1609,1.65,1.86,-0.21,775,618,1.25,3544,-0.04907803309692682,-0.03287666571330494,-0.024802274199696384,-0.019569681818417672,0.2270330340019
1610,1.7,1.86,-0.16,916,644,1.42,3765,-0.018695286768004804,-0.021881468539177384,-0.03444480721603649,-0.04220456928116889,0.18459655201629044
1611,1.68,1.83,-0.15,494,325,1.52,2254,-0.001317359140656671,-0.01018671757275702,0.0034221922638182356,0.005287734741971972,-0.12696807671059895
1612,1.78,1.82,-0.04,442,230,1.92,1727,0.0042617756186165145,-0.0005045202249569503,0.005994150351505745,0.01619224439142175,-0.2974462555439419
1613,1.787598,1.7362799999999998,0.051317,358,164,2.1829,1431,0.015964453713605664,0.01645471464677417,0.015409904064512148,0.014513346336276767,-0.011765320852282102
1614,1.79,1.74,0.05,358,164,2.18,1431,0.0,0.0,0.0,0.0,0.0
1615,1.724598,1.850936,-0.126339,435,267,1.6292,1750,-0.0022874489620852145,0.004965736320076797,-0.015580666352920436,-0.0257102843708511,0.27028005745185557
1616,1.631873,1.958645,-0.326772,379,251,1.51,1626,-0.02352473086124396,-0.007016493585996875,-0.016032938868460245,0.021870808315749057,0.011699306209520977
1617,1.6410490000000002,1.900899,-0.259849,448,345,1.2986,1942,-0.017966537545595518,-0.027567714145072197,-0.003969051680991265,-0.02401527403583026,0.25074995923704413
1618,1.6464470000000002,1.90298,-0.25653200000000004,304,245,1.2408,1354,0.022973046454460855,0.009620335785695877,0.0014681103033964416,-0.00483880381464441,-0.3280888495127199
1619,1.68813,1.879633,-0.191503,476,300,1.5867,2046,-0.03363485281435408,-0.0046629497280699095,-0.0217801256544502,0.0013448892470562246,0.3625453730336783
1620,1.721393,1.806772,-0.08538,280,189,1.4815,1334,0.0206098847657179,-0.0031571951694226996,0.016270649031698836,-0.00506248574168322,-0.2788839058594528
1621,1.818923,1.681882,0.137042,483,186,2.5968,1750,0.0161755515387505,0.03657542000128977,0.03612809066509182,0.05316713230008929,0.26147637625451714
1622,1.691136,1.918406,-0.227269,264,138,1.913,1190,0.029301430476571966,0.0006899270716531625,0.008539147853843243,-0.019522737517703392,-0.2128555254139406
1623,1.7405959999999998,1.901324,-0.160728,1276,831,1.5355,6383,-0.01566190944627388,-0.006402068417237006,-0.01149076717559494,0.005530933114824332,0.44951684059118246
1624,1.6713900000000002,1.804698,-0.13330799999999998,1036,728,1.4231,4736,-0.038927239067347186,-0.042129263742940015,-0.04823089629856214,-0.06570657197132845,0.7764388561077293
1625,1.672925,1.893814,-0.220889,465,236,1.9703,1845,-0.0234277381983784,-0.021835869455734347,-0.010177812735282288,0.007171890541038062,-0.5825228668880562
1626,1.748289,1.652,0.096289,339,140,2.4214,1358,0.010662117382854053,0.029834945932128987,0.021214406550648324,0.03454139800367306,0.15693046545543377
1627,1.667991,1.69871,-0.030718,229,124,1.8468,1106,0.017723388356119862,-0.0064721288872869875,0.011128818465899748,-0.009348634039393122,-0.36439421576769926
1628,1.811176,2.101241,-0.290064,238,137,1.7372,1134,-0.010884243693539353,-0.0069279082507279766,-0.01174007312913894,-0.020221891527533065,-0.08759143698022887
1629,1.780212,1.72,0.060212,283,120,2.3583,1047,-0.004401572089741679,0.008329810408894023,-0.0021213088897042987,0.019792495137833654,0.23040002998083375
1630,1.7,1.778,-0.078,207,100,2.07,879,0.00905264210526302,0.005059954773232178,0.011798469136937495,0.0025947068519918126,0.011039002008080168
1631,1.6651220000000002,2.0088,-0.34367800000000004,246,175,1.4057,1037,0.0068849988849886135,-0.004212514040634496,-0.0157579574375889,-0.026708085439090756,-0.0011533901277551717
1632,1.735874,1.875338,-0.139465,269,133,2.0226,1116,-0.03512225554669257,-0.012587711774406096,-0.00693778403377554,0.010529728053490617,0.1638003278893363
1633,1.7702380000000002,1.870426,-0.100187,210,94,2.234,853,0.01245575042808178,0.0025078893158170246,0.009565767309052342,-0.00021054625385652503,-0.17937706168296264
1634,1.698857,1.786066,-0.08720800000000001,175,122,1.4344,758,0.01728706101084887,0.004273462491693358,0.0018098371127435176,-0.007579755923355136,-0.04483524019200924
1635,1.7138970000000002,1.896744,-0.182847,213,129,1.6512,900,-0.02220597419111714,-0.0169174575385046,-0.016046780362311996,-0.006046462481589021,0.1825801301731549
1636,1.6982,1.777748,-0.07954800000000001,200,111,1.8018,812,0.004264857615259077,-0.002322645668046408,0.004536192009339857,0.0030949947629135277,-0.19417590120360184
1637,1.7887669999999998,1.788962,-0.000195,300,183,1.6393,1235,0.008811922522307558,0.024867703703703725,0.017202440227879867,0.0281945000147783,0.21576698701903774
1638,1.759682,1.779643,-0.019961000000000003,283,140,2.0214,1429,0.01736477638491185,0.014042344120647199,0.016277359515089795,0.015314611085623042,-0.08550508684635905
1639,1.718681,1.796916,-0.078235,182,107,1.7009,971,0.022447481585755158,0.006923938569636023,-0.0006240873505130029,-0.018956389554941167,-0.13022254319798854
1640,1.778779,1.942931,-0.164152,172,116,1.4828,1290,-0.028733267047076794,-0.021539053711589262,-0.0030179312318838747,-0.0022854871746210703,-0.09345736910894131
1641,1.8238330000000005,1.657527,0.16630599999999998,180,93,1.9355,796,0.0032291458333333356,0.0014468788456618586,0.0012525573720494343,0.008746313944749007,-0.030909532936433948
1642,1.592244,1.86953,-0.27728600000000003,205,149,1.3758,1099,0.0009345239525393456,-0.004127987530898047,-0.014282683784042627,-0.022605233978279293,-0.06820727637628055
1643,1.5957290000000002,1.7336220000000002,-0.13789300000000002,199,127,1.5669,1017,-0.025103723545565892,-0.0012435544041450308,-0.013009021268883592,0.01489065339759943,0.13502657892594838
1644,1.6414380000000002,1.802714,-0.161277,160,70,2.2857,822,0.022025962267739008,0.003942778707494599,0.020681525932276124,0.006867887759997693,-0.23921755751509421
1645,1.706306,1.858404,-0.152099,157,94,1.6702,727,0.011972867923804253,0.013021857936712289,0.013963275590551216,0.0015502480043354527,0.05106099112849716
1646,1.874788,1.80679,0.067998,165,81,2.037,675,-0.0034979013425278094,0.0021424811918735465,0.000724787725724152,-0.002270168103594261,0.21472796823852836
1647,1.7392729999999998,1.733141,0.006132,289,156,1.8526,1248,0.008156111829897617,0.02585761908202322,0.007966849291943134,0.03971451981146923,0.4313570704474916
1648,1.7785509999999998,1.816162,-0.037611,207,99,2.0909,772,0.02928827384970245,0.0011908504869757586,0.022787939289425907,0.002188411441245375,-0.3419657151472709
1649,1.7703330000000002,1.938603,-0.16827,240,136,1.7647,998,0.0006964481007571965,0.0081276638728085,0.008129245364604909,0.007444168734491274,0.11414367372533896
1650,1.7508580000000002,1.60562,0.145238,268,137,1.9562,1017,0.017796788272086195,0.020057034903716797,0.009158845470149668,0.014876866995073845,0.2462245336984552
1651,1.705789,1.7400810000000002,-0.034292,247,123,2.0081,890,0.00019533065755616974,-0.008867450602409677,-0.004044628468640732,-0.011066876787362845,-0.22204272708125705
1652,1.762056,1.814,-0.051944,180,85,2.1176,693,-0.015724191969178514,-0.010405523477476919,-0.005546721528790766,-0.008245842497913713,-0.11909380416367787
1653,1.740898,1.784359,-0.043461,167,78,2.141,658,0.005258970085919357,-0.0017688678897629373,-0.0012948704921340592,0.0008908641085900726,-0.138147576666804
1654,1.868375,1.745985,0.12239,240,137,1.7518,982,0.0009871286346290198,0.006497302490700907,-0.0011967188948853735,0.0004944125644459341,0.23204064451854123
1655,1.727577,1.781163,-0.053585,194,86,2.2558,719,0.008184537691172888,0.00039124609529039844,0.01347976009026941,0.010773984595709774,-0.1821767879308699
1656,2.003083,1.7456900000000002,0.257393,133,58,2.2931,532,-0.0032276409082089286,0.006159610932338744,0.0027586108374384466,0.0025424896823296184,-0.0850876744915755
1657,1.8500330000000005,1.670294,0.179739,306,136,2.25,1207,0.020115738588333265,0.022058069301017724,0.020337974261524616,0.02009368962427871,0.5978441623697466
